-20 78 68 59 88 107 88 39 39 0 20 -10 -49 -10 -59 -29 1544
78 68 59 88 107 88 39 39 0 20 -10 -49 -10 -59 -29 -49 1347
68 59 88 107 88 39 39 0 20 -10 -49 -10 -59 -29 -49 -59 -469
59 88 107 88 39 39 0 20 -10 -49 -10 -59 -29 -49 -59 -20 -3156
88 107 88 39 39 0 20 -10 -49 -10 -59 -29 -49 -59 -20 -20 -5111
107 88 39 39 0 20 -10 -49 -10 -59 -29 -49 -59 -20 -20 10 -6662
88 39 39 0 20 -10 -49 -10 -59 -29 -49 -59 -20 -20 10 20 -6440
39 39 0 20 -10 -49 -10 -59 -29 -49 -59 -20 -20 10 20 29 -6321
39 0 20 -10 -49 -10 -59 -29 -49 -59 -20 -20 10 20 29 29 -6255
0 20 -10 -49 -10 -59 -29 -49 -59 -20 -20 10 20 29 29 -10 -5357
20 -10 -49 -10 -59 -29 -49 -59 -20 -20 10 20 29 29 -10 29 -3798
-10 -49 -10 -59 -29 -49 -59 -20 -20 10 20 29 29 -10 29 39 -1991
-49 -10 -59 -29 -49 -59 -20 -20 10 20 29 29 -10 29 39 39 -578
-10 -59 -29 -49 -59 -20 -20 10 20 29 29 -10 29 39 39 0 588
-59 -29 -49 -59 -20 -20 10 20 29 29 -10 29 39 39 0 -10 4326
-29 -49 -59 -20 -20 10 20 29 29 -10 29 39 39 0 -10 20 4351
-49 -59 -20 -20 10 20 29 29 -10 29 39 39 0 -10 20 -29 4906
-59 -20 -20 10 20 29 29 -10 29 39 39 0 -10 20 -29 -29 5186
-20 -20 10 20 29 29 -10 29 39 39 0 -10 20 -29 -29 -88 4410
-20 10 20 29 29 -10 29 39 39 0 -10 20 -29 -29 -88 -29 3748
10 20 29 29 -10 29 39 39 0 -10 20 -29 -29 -88 -29 -10 999
20 29 29 -10 29 39 39 0 -10 20 -29 -29 -88 -29 -10 -20 -838
29 29 -10 29 39 39 0 -10 20 -29 -29 -88 -29 -10 -20 -49 -1785
29 -10 29 39 39 0 -10 20 -29 -29 -88 -29 -10 -20 -49 -29 -2530
-10 29 39 39 0 -10 20 -29 -29 -88 -29 -10 -20 -49 -29 -10 -4024
29 39 39 0 -10 20 -29 -29 -88 -29 -10 -20 -49 -29 -10 -10 -5944
39 39 0 -10 20 -29 -29 -88 -29 -10 -20 -49 -29 -10 -10 49 -6148
39 0 -10 20 -29 -29 -88 -29 -10 -20 -49 -29 -10 -10 49 -29 -6024
0 -10 20 -29 -29 -88 -29 -10 -20 -49 -29 -10 -10 49 -29 -20 -5470
-10 20 -29 -29 -88 -29 -10 -20 -49 -29 -10 -10 49 -29 -20 20 -4615
20 -29 -29 -88 -29 -10 -20 -49 -29 -10 -10 49 -29 -20 20 59 -3383
-29 -29 -88 -29 -10 -20 -49 -29 -10 -10 49 -29 -20 20 59 29 -1877
-29 -88 -29 -10 -20 -49 -29 -10 -10 49 -29 -20 20 59 29 39 -909
-88 -29 -10 -20 -49 -29 -10 -10 49 -29 -20 20 59 29 39 -29 1448
-29 -10 -20 -49 -29 -10 -10 49 -29 -20 20 59 29 39 -29 10 1567
-10 -20 -49 -29 -10 -10 49 -29 -20 20 59 29 39 -29 10 -10 3375
-20 -49 -29 -10 -10 49 -29 -20 20 59 29 39 -29 10 -10 -20 4571
